"case","stage","model","prescription","resultant","thetaIndex","theta","thetaDeg","value","unit","evidenceLevel"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",131,1.13289055469257,64.9098474341193,-13.8476666859809,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",132,1.14160509742098,65.4091539528433,-14.1349061764617,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",133,1.15031964014938,65.9084604715673,-14.4178537306735,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",134,1.15903418287779,66.4077669902913,-14.6964233989589,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",135,1.16774872560619,66.9070735090153,-14.9705305615107,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",136,1.1764632683346,67.4063800277392,-15.2400919540762,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",137,1.185177811063,67.9056865464632,-15.50502569325,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",138,1.19389235379141,68.4049930651872,-15.7652513013474,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",139,1.20260689651981,68.9042995839112,-16.0206897308506,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",140,1.21132143924821,69.4036061026352,-16.2712633884208,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",141,1.22003598197662,69.9029126213592,-16.5168961584682,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",142,1.22875052470502,70.4022191400832,-16.7575134262732,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",143,1.23746506743343,70.9015256588072,-16.9930421006522,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",144,1.24617961016183,71.4008321775312,-17.2234106361595,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",145,1.25489415289024,71.9001386962552,-17.448549054821,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",146,1.26360869561864,72.3994452149792,-17.6683889673905,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",147,1.27232323834705,72.8987517337032,-17.8828635941245,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",148,1.28103778107545,73.3980582524272,-18.0919077850673,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",149,1.28975232380385,73.8973647711512,-18.295458039841,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",150,1.29846686653226,74.3966712898752,-18.4934525269354,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",151,1.30718140926066,74.8959778085992,-18.6858311024898,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",152,1.31589595198907,75.3952843273232,-18.8725353285626,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",153,1.32461049471747,75.8945908460472,-19.053508490883,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",154,1.33332503744588,76.3938973647712,-19.2286956160786,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",155,1.34203958017428,76.8932038834951,-19.3980434883745,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",156,1.35075412290268,77.3925104022191,-19.5615006657583,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",157,1.35946866563109,77.8918169209431,-19.7190174956066,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",158,1.36818320835949,78.3911234396671,-19.8705461297677,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",159,1.3768977510879,78.8904299583911,-20.0160405390958,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",160,1.3856122938163,79.3897364771151,-20.1554565274337,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",161,1.39432683654471,79.8890429958391,-20.2887517450378,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",162,1.40304137927311,80.3883495145631,-20.4158857014422,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",163,1.41175592200152,80.8876560332871,-20.5368197777587,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",164,1.42047046472992,81.3869625520111,-20.6515172384077,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",165,1.42918500745832,81.8862690707351,-20.7599432422772,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",166,1.43789955018673,82.3855755894591,-20.8620648533063,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",167,1.44661409291513,82.8848821081831,-20.9578510504902,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",168,1.45532863564354,83.3841886269071,-21.047272737303,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",169,1.46404317837194,83.8834951456311,-21.1303027505365,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",170,1.47275772110035,84.3828016643551,-21.2069158685514,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",171,1.48147226382875,84.882108183079,-21.2770888189386,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",172,1.49018680655716,85.381414701803,-21.3408002855886,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",173,1.49890134928556,85.880721220527,-21.3980309151668,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",174,1.50761589201396,86.380027739251,-21.448763322992,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",175,1.51633043474237,86.879334257975,-21.4929820983176,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",176,1.52504497747077,87.378640776699,-21.5306738090128,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",177,1.53375952019918,87.877947295423,-21.5618270056426,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",178,1.54247406292758,88.377253814147,-21.5864322249459,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",179,1.55118860565599,88.876560332871,-21.6044819927103,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",180,1.55990314838439,89.375866851595,-21.615970826042,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",181,1.5686176911128,89.875173370319,-21.6208952350317,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",182,1.5707963267949,90,-21.6211004268556,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",183,1.5773322338412,90.374479889043,-21.6192537238148,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",184,1.5860467765696,90.873786407767,-21.6110467910255,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",185,1.59476131929801,91.373092926491,-21.5962769296453,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",186,1.60347586202641,91.872399445215,-21.5749486262462,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",187,1.61219040475482,92.371705963939,-21.5470683596273,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",188,1.62090494748322,92.871012482663,-21.5126445988468,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",189,1.62961949021163,93.370319001387,-21.47168780065,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",190,1.63833403294003,93.869625520111,-21.424210406292,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",191,1.64704857566844,94.3689320388349,-21.3702268377594,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",192,1.65576311839684,94.868238557559,-21.3097534933885,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",193,1.66447766112524,95.367545076283,-21.2428087428849,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",194,1.67319220385365,95.8668515950069,-21.1694129217427,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",195,1.68190674658205,96.3661581137309,-21.0895883250678,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",196,1.69062128931046,96.8654646324549,-21.0033592008052,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",197,1.69933583203886,97.3647711511789,-20.9107517423732,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",198,1.70805037476727,97.8640776699029,-20.811794080707,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",199,1.71676491749567,98.3633841886269,-20.7065162757134,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",200,1.72547946022408,98.8626907073509,-20.5949503071395,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",201,1.73419400295248,99.3619972260749,-20.4771300648588,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",202,1.74290854568088,99.8613037447989,-20.3530913385758,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",203,1.75162308840929,100.360610263523,-20.2228718069553,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",204,1.76033763113769,100.859916782247,-20.0865110261763,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",205,1.7690521738661,101.359223300971,-19.9440504179164,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",206,1.7777667165945,101.858529819695,-19.7955332567692,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",207,1.78648125932291,102.357836338419,-19.6410046570992,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",208,1.79519580205131,102.857142857143,-19.4805115593376,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",209,1.80391034477971,103.356449375867,-19.3141027157231,"kN m/m","DE"
"biaxial-complete","Estado biaxial uniforme","Acciones prescritas","Proyección completa del estado biaxial","M",210,1.81262488750812,103.855755894591,-19.1418286754931,"kN m/m","DE"
